Image,Caption
https://image.tmdb.org/t/p/original/8cE4xZkmE7NkWcgNk8A6dZ7Ou6Q.jpg,"""The image is a movie poster for the film """"The Perfect Man"""" featuring a woman holding up a strip of photos. The main design elements include the woman's face, the strip of photos, and the movie title. The layout of the poster is vertical, with the strip of photos on the left and the movie title on the right. There is no promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/x7LSP7cMxkjNP5fOAjj5WmjUAql.jpg,"""The image is a movie poster for """"The Tall Blond Man with One Black Shoe"""". The main design elements include a man in a suit holding a guitar, a yellow background with bullet holes, and the title of the movie in large text. The layout of the poster features the man in the center, with the title and bullet holes on either side. There is no promotional text or filler text in the image."""
https://image.tmdb.org/t/p/original/1D4vcJmJc58WXarpRtwgd2do9Rg.jpg,"""The image features a poster with a black and yellow color scheme. The main design element is a close-up of a person's face, which is the central focus of the poster. The poster also includes a banner with the text """"BEASTS OF NO NATION"""" written in white. The layout of the poster is simple, with the person's face on the left side and the banner on the right side. There is no additional text or design elements that would be considered promotional or filler text."""
https://image.tmdb.org/t/p/original/mJFzGDs8OMyXotbunp800D9SID0.jpg,"""The image is a movie poster for the film """"From Here to Eternity"""". The main design elements include a couple embracing in the foreground, with a beach and ocean in the background. The colors used are predominantly blue, white, and black. The layout of the poster is horizontal, with the title at the top and the main design elements in the middle. There is no visible text on the poster, aside from the title and the text """"FROM HERE TO ETERNITY"""" at the top."""
https://image.tmdb.org/t/p/original/pvHjp1vEFmp5FquSCPQ2O95tIZJ.jpg,"""The image is a movie poster for the film """"Edge of Darkness"""". The main design elements include a man holding a gun, a police badge, and a police car. The layout of the poster features the title of the film at the bottom and the main character's action of holding a gun in the center. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/bK0FVuLsLNfZ03p8VgvmPRH80OX.jpg,"""The image is a poster for a book titled """"The Damned"""" with a dark and gothic design. The main design elements include a skull, a woman's face, and a red banner with the title of the book. The layout is simple, with the book's title prominently displayed in the center of the image. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/6g5L4lpsQ1jYDJpMn1XGYOGzlar.jpg,"""The image features a promotional poster for the movie """"Inspector Gadget 2"""". The main design elements include a man and a woman dressed in futuristic outfits, a dog, and a gear-like background. The colors used in the poster are blue, black, and yellow. The layout of the poster includes the title """"Inspector Gadget 2"""" at the bottom and the characters' outfits and accessories in the center. There is no visible text within the image that is promotional or promotional text."""
https://image.tmdb.org/t/p/original/6hHJ9c1WgZXTHDN2t77phxzLO7V.jpg,"""The image is a movie poster for the film """"From Beyond"""". The main design elements include a close-up of a man's face with a creepy expression, a green eye, and a menacing look. The layout of the poster features the title """"From Beyond"""" prominently displayed in large red letters at the bottom, with the movie title in smaller red letters above it. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/6UQTABsuE8esn0RNG8FYS1QCEbu.jpg,"""The image does not contain any promotional text or filler text. It only shows the movie poster for """"The Resident"""" featuring a man and a woman."""
https://image.tmdb.org/t/p/original/g1YnKSZECx2mfCheJmmQOX3CaDn.jpg,"""The image is a movie poster for the film """"Palm Swings"""". The main design elements include various people, a pool, and palm trees. The layout features a collage of images, with the central focus being the title of the film. The colors used in the poster are predominantly blue, yellow, and pink, creating a vibrant and lively atmosphere. There is no visible text within the image that can be transcribed."""
https://image.tmdb.org/t/p/original/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,"""The image is a movie poster for the film """"Thirteen"""". The main design elements include two women with their tongues sticking out, and a collage of other people in various poses. The layout is centered, with the title """"Thirteen"""" prominently displayed at the bottom. There is no promotional text or filler text visible in the image."""
https://image.tmdb.org/t/p/original/g0zCELYfBfSv8TOGC13buABVN53.jpg,"""The image is a poster for a movie called """"Lake Mungo"""". The poster features a dark, moody background with a silhouette of a person in the center. The text """"LAKE MUNGO"""" is prominently displayed in the center of the poster. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/3MpMbZTrXp6ccrir16nV7YTJ4vx.jpg,"""The image is a movie poster for the film """"The Relic"""". The main design elements include a close-up of a person's face with their mouth open, a red background, and the title of the film prominently displayed in white text. The layout of the poster features the title at the bottom center, with the person's face and mouth in the foreground, and the red background in the background. There is no additional text or promotional information visible in the image."""
